Sentence_id	Prior_Emotion	Sentence	Attention	Certainty	Effort	Pleasant	Responsibility	Control	Circumstance
711	Anger	I felt … when my mobile fell down and broke.	3	3	0	0	1	0	2
940	Guilt	I feel ... for eating chocolate when I know I should choose healthy things.	0	3	0	0	3	3	0
818	Fear	I felt … when I thought my son could be in trouble when mountain climbing.	3	0	2	0	0	0	1
864	Fear	I felt … when I had walked home from a bar before my partner and couldn't find my key when I got to the front door, it was cold and dark.	3	0	2	0	1	0	2
986	Joy	I felt ... when I watched my children open their Christmas presents and it gave me such ... to see them so happy.	3	3	0	3	1	0	0
783	Disgust	I felt … having to clean out drain plug.	0	3	2	0	1	0	1
957	Guilt	I felt ... when I lied to my wife.	0	3	0	0	3	3	0
925	Guilt	I felt ... when I forgot our wedding anniversary.	2	2	0	0	3	0	0
775	Disgust	I felt … when a stranger threatened my children.	2	2	2	0	0	0	0
1073	Sadness	I felt ... when my girlfriend felt forced to re-home her pony due to the cost and time commitment;  it felt so final that an animal which had been part of my life for years had reached the end of its relationship with us.	2	2	2	0	0	0	1
794	Disgust	I feel … when I see adverts on the telly showing animals that have been mistreated by owners that dont look after them.	2	3	0	0	0	0	0
1147	Shame	I felt ... when I inadvertently stole an air freshener for my car.  It was in the bottom of my shopping trolley and in a clear packet so didn't see it when I put my shopping through the checkout.  I took it straight back to the shop in case they thought I stole it.	2	2	1	0	2	0	0
1180	Shame	I felt ... that when I was in my teen years I never did well at school. On one occasion I brought home a school report card which was full of the just about the worst grades you can get.  My mother showed her displeasure towards me.	0	3	2	0	3	2	0
718	Anger	I felt … because a book online had been advertised as new, but when the paperback arrived it was perfectly obvious it had already been read - assuming this was not an error in the description, how could anyone be so dishonest?	2	3	0	0	0	0	0
838	Fear	I felt … because I thought I had left the oven on and left the house with our kittens inside. I went back and it was off after all.	3	0	2	0	2	1	1
958	Guilt	I felt ... when I lied to my partner.	0	3	1	0	3	3	0
945	Guilt	I felt ... when I told a friend I was not well to avoid meeting them.	0	3	1	0	3	3	0
1121	Shame	I felt ... when I found out that my daughter had been having a difficult time and I didn't realise straight away what she was going through.	3	2	1	0	2	0	1
1140	Shame	I felt ... because my country is treating EU citizens terribly.	1	3	0	0	0	0	0
819	Fear	I feel … of becoming well known because of posting many photos on social media.  I like to remain as a private person and not be recognised just because I have posted online.	2	1	1	0	2	2	1
990	Joy	I felt ... because I was offered a promotion at work to be head of department. I felt ... because this had been something I had been working towards for a long amount of time. I had worked really hard and felt this had finally paid off.	3	3	0	3	2	0	1
790	Disgust	I felt … when I observed a shop assistant prepare food without gloves.	2	3	1	0	0	0	0
671	Anger	I felt … when my son let one of our cats out when I specifically asked him not to because I had to take him to the vet.	2	2	0	0	0	0	0
840	Fear	I felt … when I took my cat to the vet and there was a huge dog in there not being well controlled by its owner, so I waited outside until it had gone.	3	1	1	0	0	0	1
659	Anger	I felt … because Swagbucks didn't pay out a questionnaire that I’d followed all the instructions for.	3	2	1	0	0	0	0
1106	Sadness	I felt ... when I watched videos of how some people treat animals.	2	3	0	0	0	1	0
882	Fear	I felt … when I was out late at night and was aware that some dangerous people were around.	3	0	2	0	1	1	1
703	Anger	I feel … when work colleagues are not helpful in assisting with task at hand.	2	3	2	0	0	0	0
1064	Sadness	I felt ... when a close relative died.	2	2	3	0	0	0	3
1014	Joy	I felt ... when witnessing the joy on my children’s face on Christmas morning.	3	3	0	3	1	0	0
1130	Shame	I felt ... when I was younger and I was caught cheating on a test in school. The teacher had seen me copying off someone else and gave me a warning about this.	0	2	1	0	3	1	0
712	Anger	I felt … because a patient was admitted to my ward from a Nursing home with pressure sores as they were getting paid to provide Nursing care and had neglected to do so.	2	3	1	0	0	0	0
1003	Joy	I felt ... because it was very funny when dad gave me a puppy.	3	3	0	3	0	0	0
917	Guilt	I felt … when the cost of a reunion meal with an old friend was spilt fifty-fifty, even though I'm sure I earn substantially more than him these days.	0	3	0	0	2	1	0
1183	Shame	I felt ... when I was sat in the dentists waiting room which was full of people and I looked down and a pair of my knickers were hanging out the bottom of one of my trouser legs.	2	3	1	0	1	0	1
1018	Joy	I felt great ... when as a young singer I played a gig at Dartmoor prison in Devon England. The performance went really well and the prisoners loved it which was not expected.	3	2	0	2	3	2	0
896	Guilt	I felt a lot of … when I lied to my mother that I didn't smoke.	0	3	1	0	3	3	0
1131	Shame	I felt shame when I let down a friend who was relying on me to do a job at his house.	0	2	0	0	3	2	0
1056	Sadness	I felt ... when I had to tell an old friend, who I hadn't seen for years, that someone she had known very well had died from cancer.	2	3	2	0	2	1	2
1158	Shame	I feel ... because I am still in bed at 12:30 pm.  Wish I had got up earlier.	0	3	0	0	3	3	0
860	Fear	I felt … when crossing a very high rope bridge whilst on my gap year;  I don't like heights, and it felt very flimsy.	3	0	1	0	2	2	1
766	Disgust	I felt … when I spotted a roadkill while driving.	0	3	0	0	0	0	2
782	Disgust	I feel … when I read in the news several times how pro-brexit protesters were shouting at a female MP and female reporters saying that they were nazis and they should be raped. I feel … that in 2019 people think it is okay to say things like that purely because someone opposes their views and other people are reporting the views. I feel … that I live in the same country as these animals.	2	3	1	0	0	0	0
1020	Joy	I felt ... because I got an A in one of my exams.	3	3	0	3	2	0	0
719	Anger	I felt … when I saw a advert on tv for an animal charity for abused animals and I felt … at how people can treat animals so badly.	2	3	0	0	0	0	0
1161	Shame	I felt ... when I farted in front of a boy I liked in drama class and I felt so humiliated. No one said anything but it smelt bad and everyone knew it was me.	0	3	1	0	3	0	1
709	Anger	I felt … when I discovered that there is going to be an inquest soon for my brother in law's death. His estranged wife is desperately waiting for closure - she wants the death certificate so she can get her claws on his pension.	2	3	2	1	0	0	0
793	Disgust	I felt … when I heard that two of my daughter's friends had been fighting at school.	1	1	0	0	0	0	0
707	Anger	I felt … when I was pestered for change by a street beggar as I walked along the road.	1	3	0	0	0	0	0
764	Disgust	I feel … because my country’s elected representatives are making us a laughing stock.	1	3	0	0	0	0	0
1012	Joy	I felt ... because my son finished the essay on time for his Master's degree;  this was a real achievement.	3	2	0	3	0	0	0
933	Guilt	I felt ... when I broke my new phone.	3	3	0	0	3	0	1
311	Guilt	I felt ... when I had a car accident and put two teenagers boys in hospital.	3	1	2	0	3	1	0
356	Guilt	I felt ... because I hoard things rather than be parted with them. I'm sure they'd be better use with someone else, but I keep in case things would 'come in'.	1	3	1	0	3	3	0
377	Joy	I felt ... when I completed a very long mountain trek for charity, and felt utter ... when I finished.	3	3	1	3	3	3	0
383	Joy	I felt ... when my dog finally learnt how to go outside rather than peeing in the house. I was over the moon, because it took quite a while to train her. I remember I couldn’t stop smiling, I was so ...	3	3	0	3	1	0	0
419	Joy	I felt ... riffing out a song with the man I loved outside a pub in Chelsea.	3	3	0	3	2	2	0
421	Joy	I felt ... when I saw bees coming back to my garden after few years of absence.	3	2	0	2	0	0	2
423	Joy	I felt ... when I finally started to complete my postgraduate degree. I had waited so long to start and at times didn’t think it would be possible. So when I finally started it I was very ...	3	2	2	3	3	2	0
433	Joy	I felt ... when I managed to complete a cryptic crossword.	2	3	0	3	3	2	0
453	Joy	I felt ... that I received a Valentines Day card, and happened to recognise the handwriting as being from a girl I had a huge crush on.	3	3	0	3	0	0	0
455	Joy	I felt ... when I managed to get all my tasks done in the day I wanted to without being sidetracked or giving up.	2	3	1	3	3	3	0
459	Sadness	I feel ... when I read about orangutans and palm oil.	2	2	0	0	1	0	0
465	Sadness	I felt ... when my kitten escaped and I thought I had lost him.	3	1	2	0	0	0	2
470	Sadness	I felt ... a few days ago when I saw a homeless cat on the street.	2	3	1	0	1	0	2
489	Sadness	I felt ... when I heard the story about the little girl on the radio who asked a charity for a job because her family couldn't afford any food.	2	2	0	0	1	0	1
496	Sadness	I felt ... when my dad fell and hurt his ankle.	3	0	2	0	0	0	1
500	Sadness	I felt ... because of all the children in the world suffering hardship and with no real future, whilst my own son is incapable of appreciating the many things and advantages he has.	2	3	0	0	0	0	0
512	Sadness	I felt ... when my pet tortoise got lost. We had kept him as a family pet for 20 years and then one day he got out of the garden and went missing.	2	2	3	0	0	0	2
520	Sadness	I felt ... because a guy that I was dating suddenly changed and went cold and I had no idea why.	2	2	3	0	0	0	1
524	Sadness	I felt ... when my daughter was upset because of a bad relationship.	3	3	1	0	0	0	1
529	Sadness	I felt ... when there was a documentary about starving african children on television.	2	3	1	0	0	0	2
534	Sadness	I felt ... when President Kennedy was shot in Dallas Texas.	2	2	1	0	0	0	1
536	Sadness	I felt ... when an impoverished family we know well hid the fact that they were expecting a baby so they wouldn't impose on anyone any more than they already had. The lady hid when anyone came round.	3	3	0	0	0	0	1
546	Sadness	I felt ... when a horse was killed in the Grand National.	2	3	0	0	0	0	1
548	Sadness	I felt ... when my college course finished as I was unsure how I was going to fill my spare time and losing some friends	2	0	2	0	0	0	2
555	Sadness	I felt ... when I saw an old man waiting alone at the bus stop in the rain with his shopping bags, wondering if he had any family or friends who might be helping him out.	2	0	1	0	0	0	1
556	Sadness	I felt ... when I saw a recent wildlife documentary where the young babies died.	2	3	0	0	0	0	2
569	Shame	I felt ... at Halloween time many years ago, my friends and I were out playing and decided to play pranks on our neighbours. One elderly lady that lived near us was the first house we called to. The lady got very frightened when she saw a group of young lads at her door and I knew that this was not right. I told all of my friends that we shouldn't be doing this to old ladies, some agreed, some didn't, but I felt ... all the same.	1	3	1	0	1	3	0
571	Shame	I felt ... when I couldn't find anyone to allow me to swap in with me on the hockey field. I was not good at team sports, always picked last, and the teacher had told me to swap in with someone, but everyone refused as they wanted a decent game.	0	3	2	0	0	0	1
579	Shame	I felt ... that the neighbours in the small village that I lived in knew that my ex husband was messing around on the internet chatting up other women before I did.	0	3	1	0	0	0	0
593	Shame	I feel ... because I behave in a way that I am not proud of. I feel ... when I walk past homeless people in the street without offering any help or money. The ... is because I feel that I am responsible for doing something but I do not know how to help. I have been told I should not give them money but it is so hard when it is cold.	1	3	1	0	3	3	0
605	Shame	I felt ... because I fell over in public.	0	3	2	0	2	0	2
606	Shame	I felt ... giving a cheque to the managing agent which did not cover all I owed.	1	3	2	0	2	2	0
656	Shame	I felt ... when I was an air stewardess on a flight and I announced to the passengers that we were arriving in Edinburgh, when really it was London Heathrow.	2	3	0	0	3	2	0
